id;document;tag;content
123;O3.docx;4a. Yararlı;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
124;O3.docx;3. Öneriler;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
124;O3.docx;3b. Çoklu yetersizlik;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
124;O3.docx;4. Kullanımın Etkileri;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
124;O3.docx;4a. Yararlı;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
125;O3.docx;3. Öneriler;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;4. Kullanımın Etkileri;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;4a. Dil ve konuşma;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;3b. Dil ve iletişim güçlükleri;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;4a. Yararlı;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
126;O3.docx;1. Kullanım;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;1c. Yer sembolleri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3. Öneriler;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3a. Yeme-içme;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;4. Kullanımın Etkileri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;4a. Dil ve konuşma;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3b. Dil ve iletişim güçlükleri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
127;O4.docx;1b. Bütün nesne;Bütün nesne diş fırçası ders sembolüm olarak var, kullanıyorum.
127;O4.docx;1b. Nesne parçası;Nesne parçası oyun hamuru kapağı evet var. Nesne parçam da var.
127;O4.docx;1b. İlişkili nesne;Matematik dersi için abaküs gibi nesneleri ilişkilendirmede kullanıyorum.
127;O4.docx;1b. Yapı/doku;Serbest etkinlik için tahta parçası gibi yapı/doku sembollerini kullanıyoruz.
127;O4.docx;4a. Yararlı;Semboller çocukların somutlaştırmasına yardımcı oluyor, özellikle ağır zihinsel engellilerde. Belki hemen sonuç vermiyor ama zamanla işlevsel hale geliyor.
127;O4.docx;1e. Dil ve iletişim güçlükleri;Konuşma becerileri gelişmediği için sembollerin konuşmaya katkısı yok, ama kendini ifade etme bakımında olabilir.
127;O4.docx;4d. Dayanıklı olmaması;Semboller dayanıksız olabiliyor, özellikle hazırlanma sürecinde zorluk yaşıyoruz.
127;O4.docx;1d. Karta yapıştırılmış;Nesne parçasını bazen kartona yapıştırıyoruz, örneğin bir öğrencimin kokulu sembolü var, daha dayanıklı olsun diye kartona yapıştırdık.
127;O4.docx;1c. Yer sembolleri;Tuvalet ve yemekhane için sınırlı yer sembolleri kullanıyoruz, ama genellemedim henüz.
127;O4.docx;1a. Eğitim alma;Sembol kullanımını hizmet içi eğitimlerde öğrendim. Üniversitede veya okulda öğrenmedim.
127;O4.docx;4b. Etkinlik materyali olarak algılanması;Bazı öğretmenler sembol kullanımını öğretim materyaliyle karıştırıyor, bu konuda netlik eksikliği var.
127;O4.docx;1c. Yer sembolleri;Sınıfımızda yosun ve çocukların resimleriyle dokunsal bir sembol var, bu sembol sınıfın kapısında.
127;O4.docx;1c. Kişi sembolleri;Sembol Kullanıyorum. Öğrenci sembollerim var, öğretmen sembollerim var, ders sembollerim var. Onun dışında bu kadar.
127;O4.docx;1c. Etkinlik sembolleri;Sembol Kullanıyorum. Öğrenci sembollerim var, öğretmen sembollerim var, ders sembollerim var. Onun dışında bu kadar.
127;O4.docx;4a. Dil ve konuşma;Bazı öğrenciler sembolleri kullanmaya daha istekli, özellikle otizm tanılı olanlar sembollere daha çabuk tepki veriyor.
127;O4.docx;4a. Yararlı;Bazı öğrenciler sembolleri kullanmaya daha istekli, özellikle otizm tanılı olanlar sembollere daha çabuk tepki veriyor.
127;O4.docx;1b. Bütün nesne;Nesne diş fırçası ders sembolüm olarak var kullanıyorum. Oyun hamuru kapağı ve abaküs gibi nesneleri de kullanıyorum.
127;O4.docx;1b. Nesne parçası;Nesne diş fırçası ders sembolüm olarak var kullanıyorum. Oyun hamuru kapağı ve abaküs gibi nesneleri de kullanıyorum.
127;O4.docx;1b. Yapı/doku;Nesne diş fırçası ders sembolüm olarak var kullanıyorum. Oyun hamuru kapağı ve abaküs gibi nesneleri de kullanıyorum.
127;O4.docx;4a. Bilişsel beceriler;Semboller çocukların somutlaştırmasına yardımcı oluyor, özellikle ağır zihinsel engellilerde.
127;O4.docx;4a. Yararlı;v
128;O5.docx.docx;1a. Deneyim;Öğretmen. 10 yıl ve üzeri. Görme engelliler öğretmeniyim. Çeşitli engelleri olan öğrencilerle çalışıyorum.
128;O5.docx.docx;1b. Bütün nesne;Buradaki sembollerin hepsini kullanıyoruz, çizim, resim, fotoğraf dahil. Az gören öğrencilerde kullanıyoruz.
128;O5.docx.docx;1b. Grafik/ikon;Buradaki sembollerin hepsini kullanıyoruz, çizim, resim, fotoğraf dahil. Az gören öğrencilerde kullanıyoruz.
128;O5.docx.docx;1b. Resim/fotoğraf;Buradaki sembollerin hepsini kullanıyoruz, çizim, resim, fotoğraf dahil. Az gören öğrencilerde kullanıyoruz.
128;O5.docx.docx;1b. Şekil;Buradaki sembollerin hepsini kullanıyoruz, çizim, resim, fotoğraf dahil. Az gören öğrencilerde kullanıyoruz.
128;O5.docx.docx;1b. Bütün nesne;Bütün derslere ait sembollerimiz var. Örneğin mevsim sembolü, derslere ait semboller. Gün sembolleri, mevsimler, ay sembolleri kullanıyoruz.
128;O5.docx.docx;1c. Etkinlik sembolleri;Bütün derslere ait sembollerimiz var. Örneğin mevsim sembolü, derslere ait semboller. Gün sembolleri, mevsimler, ay sembolleri kullanıyoruz.
128;O5.docx.docx;1c. Zaman/takvim sembolleri;Bütün derslere ait sembollerimiz var. Örneğin mevsim sembolü, derslere ait semboller. Gün sembolleri, mevsimler, ay sembolleri kullanıyoruz.
128;O5.docx.docx;1b. Bütün nesne;Yemek saati için çatal-kaşık sembolü kullanıyoruz. Ayrıca beslenme saati için de sembollerimiz var.
128;O5.docx.docx;1b. Nesne parçası;Yemek saati için çatal-kaşık sembolü kullanıyoruz. Ayrıca beslenme saati için de sembollerimiz var.
128;O5.docx.docx;1c. Etkinlik sembolleri;Yemek saati için çatal-kaşık sembolü kullanıyoruz. Ayrıca beslenme saati için de sembollerimiz var.
128;O5.docx.docx;4a. Akademik beceriler;Semboller görme engelli öğrenciler için soyut kavramları somutlaştırıyor. Fen bilgisi ve sosyal bilgiler derslerinde özellikle etkili.
128;O5.docx.docx;4a. Yararlı;Semboller görme engelli öğrenciler için soyut kavramları somutlaştırıyor. Fen bilgisi ve sosyal bilgiler derslerinde özellikle etkili.
128;O5.docx.docx;1e. Dil ve iletişim güçlükleri;Konuşamayan öğrencilerde semboller ses çıkarma yeteneğini destekliyor. Kabartma yazılarla sembolleri kullanıyoruz.
128;O5.docx.docx;4a. Dil ve konuşma;Konuşamayan öğrencilerde semboller ses çıkarma yeteneğini destekliyor. Kabartma yazılarla sembolleri kullanıyoruz.
128;O5.docx.docx;4a. Yararlı;Konuşamayan öğrencilerde semboller ses çıkarma yeteneğini destekliyor. Kabartma yazılarla sembolleri kullanıyoruz.
128;O5.docx.docx;1c. Etkinlik sembolleri;Yemekhane gibi yer sembolleri kullanıyoruz. Beslenme saatinde de semboller yer alıyor.
128;O5.docx.docx;1c. Yer sembolleri;Yemekhane gibi yer sembolleri kullanıyoruz. Beslenme saatinde de semboller yer alıyor.
128;O5.docx.docx;1d. Görsel uyarlama;Az görenler için yazıları puntosunu büyüterek kartlara yapıştırıyoruz. Kabartma semboller de kullanıyoruz.
128;O5.docx.docx;1d. Dokunsal uyarlama;Az görenler için yazıları puntosunu büyüterek kartlara yapıştırıyoruz. Kabartma semboller de kullanıyoruz.
128;O5.docx.docx;1d. Karta yapıştırılmış;Az görenler için yazıları puntosunu büyüterek kartlara yapıştırıyoruz. Kabartma semboller de kullanıyoruz.
128;O5.docx.docx;4b. Etkinlik materyali olarak algılanması;Bazı öğretmenler sembol kullanmayı öğretim materyali ile karıştırabiliyor. Netlik eksikliği var.
128;O5.docx.docx;1a. Eğitim alma;Sembolleri kullanmayı aldığımız derslerden ve seminerlerden öğrendik.
128;O5.docx.docx;4d. Dayanıklı olmaması;Semboller dayanıklı olmalı. Yaşlarına uygun malzemelerle sembolleri üretiyoruz.
128;O5.docx.docx;1a. Deneyim;Öğretmen. 10 yıl ve üzeri. Görme engelliler öğretmeniyim, birden fazla yetersizliği olan öğrencilerle çalışıyorum.
128;O5.docx.docx;1a. Eğitim alma;Sembolleri kullanmayı aldığımız derslerden ve gelen öğretmenlerin seminerlerinden öğrendik.
128;O5.docx.docx;4a. Akademik beceriler;Görme engelli çocuklar için soyut kalan anlatımlarda semboller çok etkili. Özellikle fen ve sosyal bilgiler derslerinde faydalı.
128;O5.docx.docx;4a. Yararlı;Görme engelli çocuklar için soyut kalan anlatımlarda semboller çok etkili. Özellikle fen ve sosyal bilgiler derslerinde faydalı.
128;O5.docx.docx;1e. Dil ve iletişim güçlükleri;Konuşma güçlüğü çeken öğrencilerde semboller anlamlı sesler çıkarma yeteneğini destekliyor.
128;O5.docx.docx;4a. Dil ve konuşma;Konuşma güçlüğü çeken öğrencilerde semboller anlamlı sesler çıkarma yeteneğini destekliyor.
128;O5.docx.docx;1b. Nesne parçası;Az gören öğrencilerde çatal-kaşık sembolleri gibi parça nesneler kullanılıyor.
128;O5.docx.docx;4a. Akademik beceriler;Semboller, soyut kavramların somutlaştırılması için kullanılıyor ve öğrencilerin dersleri daha iyi anlamalarını sağlıyor.
128;O5.docx.docx;4a. Yararlı;Semboller, soyut kavramların somutlaştırılması için kullanılıyor ve öğrencilerin dersleri daha iyi anlamalarını sağlıyor.
128;O5.docx.docx;4a. Akademik beceriler;Fen bilgisi ve sosyal bilgilerde semboller sayesinde soyut kavramlar daha iyi işlenebiliyor.
